SMILES,IGC50,MolLogP,HeavyAtomCount,HAccept,Heteroatoms,HDonor,MolWt,RotableBonds,RingCount,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FractionCSP3,TPSA,LabuteASA,MolMR
CCc1ccccc1O,3.1600001,1.9545999999999997,9,1,1,1,122.16699999999996,1,1,-0.98,48,0,0,1,0.25,20.23,54.95552110048619,37.48480000000001
O=Cc1ccccc1O,3.4200001,1.2047,9,2,2,1,122.12299999999996,1,1,-1.31,46,0,0,1,0.0,37.3,52.75210108613335,33.494299999999996
COc1ccccc1N,2.3099999,1.2773999999999999,9,2,2,1,123.15499999999999,1,1,-1.1800000000000002,48,0,0,1,0.14285714285714285,35.25,54.249781160413164,37.4064
Brc1cccc2ccccc12,4.8600001,3.6023000000000014,11,0,1,0,207.07,0,2,-0.8200000000000001,54,0,0,2,0.0,0.0,73.98061525687352,51.648000000000025
Cc1cccc2ccccc12,3.74,3.148220000000002,11,0,0,0,142.201,0,2,-1.2999999999999998,54,0,0,2,0.09090909090909091,0.0,66.47800976562876,48.68500000000003
Clc1cccc2ccccc12,3.8099999,3.4932000000000016,11,0,1,0,162.61899999999997,0,2,-1.0100000000000002,54,0,0,2,0.0,0.0,70.41633387811383,48.95800000000003
Oc1cccc2ccccc12,3.75,2.5454000000000008,11,1,1,1,144.17299999999997,0,2,-1.5,54,0,0,2,0.0,20.23,64.90730140342818,45.61280000000003
O=Cc1cc(Br)cc(Br)c1O,4.6500001,2.7297,11,2,4,1,279.915,1,1,-0.35000000000000014,58,0,0,1,0.0,37.3,80.48719629741606,48.89430000000001
CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1,2.48,1.577,19,4,4,1,265.40099999999995,6,1,-1.1,108,0,0,1,0.6,29.950000000000003,116.78961691187256,80.27980000000005
O=C(c1ccccc1)c1ccc(Br)cc1,4.2600002,3.680100000000002,15,1,2,0,261.118,2,2,-1.4099999999999997,74,0,0,2,0.0,17.07,96.88250914564271,64.01650000000002
COc1cccc(OC)c1O,2.4000001,1.4093999999999998,11,3,3,1,154.165,2,1,-1.3800000000000001,60,0,0,1,0.25,38.69,65.18261155949995,41.21080000000002
N#Cc1ccccc1C#N,2.6600001,1.4299600000000001,10,2,2,0,128.13399999999996,0,1,-1.8,46,0,0,1,0.0,47.58,58.94644671122761,35.872000000000014
c1ccc2nccnc2c1,2.7,1.6297999999999997,10,2,2,0,130.15,0,2,-1.44,48,0,0,2,0.0,25.78,58.552363613125195,39.53800000000001
c1ccc2ncccc2c1,3.0899999,2.2348,10,1,1,0,129.16199999999998,0,2,-1.3699999999999997,48,0,0,2,0.0,12.89,59.33271563217868,41.743000000000016
COc1ccccc1[N+](=O)[O-],2.9300001,1.6033999999999997,11,3,4,0,153.13699999999997,2,1,-1.58,58,0,0,1,0.14285714285714285,52.370000000000005,63.562866185900255,39.64840000000002
Cc1ccc2ccccc2c1,4.0799999,3.148220000000001,11,0,0,0,142.201,0,2,-1.2999999999999998,54,0,0,2,0.09090909090909091,0.0,66.47800976562877,48.685000000000024
Cc1ccc2ccccc2n1,3.47,2.5432200000000007,11,1,1,0,143.189,0,2,-1.3699999999999999,54,0,0,2,0.1,12.89,65.69765774657529,46.48000000000002
CCN(CC)c1ccccc1,3.6600001,2.532800000000001,11,1,1,0,149.237,3,1,-0.9800000000000001,60,0,0,1,0.4,3.24,68.65100524728678,50.003000000000036
Oc1ccc(-c2ccccc2)cc1,4.3899999,3.0592000000000015,13,1,1,1,170.211,1,2,-1.7599999999999998,64,0,0,2,0.0,20.23,77.28273107775702,53.54280000000003
c1ccc2nc3ccccc3nc2c1,4.4000001,2.7830000000000013,14,2,2,0,180.20999999999998,0,3,-1.9599999999999995,66,0,0,3,0.0,25.78,81.2340281448604,57.04400000000002
CC(=O)c1ccc(-c2ccccc2)cc1,3.9200001,3.5562000000000022,15,1,1,0,196.249,2,2,-1.8899999999999997,74,0,0,2,0.07142857142857142,17.07,89.37990365439799,61.882500000000036
CCC(O)c1ccccc1,2.5699999,2.13,10,1,1,1,136.194,2,1,-0.8200000000000001,54,0,0,1,0.3333333333333333,20.23,61.32046321488279,41.69280000000002
CCC(=O)c1ccccc1,2.9300001,2.2793,10,1,1,0,134.17799999999997,2,1,-1.11,52,0,0,1,0.2222222222222222,17.07,60.68775156273055,41.063500000000026
COC(=O)c1ccccc1,3.23,1.4732,10,2,2,0,136.14999999999998,1,1,-1.31,52,0,0,1,0.125,26.3,59.43635467784082,37.781500000000015
CCOC(=O)c1ccccc1,2.99,1.8633,11,2,2,0,150.177,2,1,-1.31,58,0,0,1,0.2222222222222222,26.3,65.80129679223742,42.39850000000003
O=C(Oc1ccccc1)c1ccccc1,4.3499999,2.905800000000001,15,2,2,0,198.22099999999998,2,2,-2.0899999999999994,74,0,0,2,0.0,26.3,88.12850676950826,57.84250000000003
C=COC(=O)C(CC)CCCC,4.046,2.8895000000000017,12,2,2,0,170.25199999999995,6,0,-0.79,70,0,0,0,0.7,26.3,74.6091943547654,49.595000000000034
CCCCOC(=O)c1ccc(O)cc1,4.3299999,2.349100000000001,14,3,3,1,194.23,4,1,-1.5099999999999998,76,0,0,1,0.36363636363636365,46.53,83.32541477322667,53.297300000000035
CCOC(=O)c1ccc(OC)cc1,3.77,1.8719,13,3,3,0,180.20299999999997,3,1,-1.5099999999999998,70,0,0,1,0.3,35.53,77.27978413614092,48.95050000000003
O=Cc1ccc(O)cc1O,3.5150001,0.9102999999999997,10,3,3,2,138.12199999999999,1,1,-1.51,52,0,0,1,0.0,57.53,57.54633483832936,35.1591
c1ccc2scnc2c1,2.97,2.2962999999999996,9,2,2,0,135.191,0,2,-0.8900000000000001,44,0,0,2,0.0,12.89,56.97307890259018,39.62000000000001
Cc1ccccc1O,2.71,1.70062,8,1,1,1,108.13999999999999,0,1,-0.98,42,0,0,1,0.14285714285714285,20.23,48.59057898608958,32.843799999999995
Nc1ccccc1Cl,2.8299999,1.9222,8,1,2,1,127.574,0,1,-0.6900000000000002,42,0,0,1,0.0,26.02,53.07456004339135,35.86440000000001
Cc1ccccc1N,2.8399999,1.57722,8,1,1,1,107.156,0,1,-0.98,42,0,0,1,0.14285714285714285,26.02,49.13623593090629,35.59139999999999
Nc1ccccc1O,3.9400001,0.9743999999999999,8,2,2,2,109.12799999999999,0,1,-1.1800000000000002,42,0,0,1,0.0,46.25,47.56552756870569,32.5192
Oc1ccccc1Cl,3.1800001,2.0456000000000003,8,1,2,1,128.558,0,1,-0.6900000000000002,42,0,0,1,0.0,20.23,52.52890309857465,33.1168
Cc1ccc(C)c(C)c1,3.78,2.611860000000001,9,0,0,0,120.195,0,1,-0.78,48,0,0,1,0.3333333333333333,0.0,56.526229462686786,40.65300000000001
Cc1ccc(N)cc1C,2.8399999,1.88564,9,1,1,1,121.183,0,1,-0.98,48,0,0,1,0.25,26.02,55.50117804530289,40.32840000000001
Cc1ccc(O)cc1C,3.1199999,2.0090399999999997,9,1,1,1,122.16699999999999,0,1,-0.98,48,0,0,1,0.25,20.23,54.955521100486195,37.5808
Cc1cc(Cl)ccc1N,3.3499999,2.23062,9,1,2,1,141.60099999999997,0,1,-0.6900000000000001,48,0,0,1,0.14285714285714285,26.02,59.43950215778796,40.60140000000001
Cc1cc(O)ccc1O,4.8600001,1.4062199999999998,9,2,2,2,124.13899999999997,0,1,-1.1800000000000002,48,0,0,1,0.14285714285714285,40.46,53.384812738285596,34.5086
Nc1ccc(Cl)c(Cl)c1,4.3699999,2.5756000000000006,9,1,3,1,162.019,0,1,-0.4000000000000001,48,0,0,1,0.0,26.02,63.377826270273026,40.87440000000001
Oc1ccc(Cl)c(Cl)c1,4.75,2.6990000000000007,9,1,3,1,163.00300000000001,0,1,-0.4000000000000001,48,0,0,1,0.0,20.23,62.83216932545633,38.12680000000001
Cc1ccc(Cl)cc1N,3.5,2.23062,9,1,2,1,141.601,0,1,-0.6900000000000001,48,0,0,1,0.14285714285714285,26.02,59.43950215778796,40.60140000000001
Cc1ccc(N)cc1N,2.3399999,1.1594200000000001,9,2,2,2,122.17100000000002,0,1,-1.18,48,0,0,1,0.14285714285714285,52.04,54.476126627918994,40.0038
Nc1cc(Cl)ccc1Cl,3.5799999,2.5756000000000006,9,1,3,1,162.019,0,1,-0.4000000000000001,48,0,0,1,0.0,26.02,63.377826270273026,40.87440000000001
Nc1cc(Cl)ccc1O,3.78,1.6278,9,2,3,2,143.573,0,1,-0.8900000000000001,48,0,0,1,0.0,46.25,57.86879379558736,37.52920000000001
Cc1ccc(C)c(O)c1,3.1400001,2.0090399999999997,9,1,1,1,122.16699999999999,0,1,-0.9800000000000001,48,0,0,1,0.25,20.23,54.95552110048619,37.5808
Oc1ccc(Cl)c(O)c1,3.1300001,1.7511999999999999,9,2,3,2,144.55700000000002,0,1,-0.89,48,0,0,1,0.0,40.46,57.32313685077066,34.781600000000005
Clc1cc(Cl)c(Cl)cc1Cl,5.0,4.3002,10,0,4,0,215.894,0,1,0.3799999999999999,54,0,0,1,0.0,0.0,78.64446802702365,46.482000000000006
Oc1cc(Cl)c(Cl)cc1Cl,5.0999999,3.3524000000000003,10,1,4,1,197.448,0,1,-0.11000000000000015,54,0,0,1,0.0,20.23,73.135435552338,43.13680000000001
C=CCOC(=O)C(=C)C,2.3199999,1.2917,9,2,2,0,126.15499999999999,3,0,-1.05,50,0,0,0,0.2857142857142857,26.3,54.824764979391325,35.97
OCC(Br)CBr,2.5139999,1.1371,6,1,3,1,217.88799999999998,2,0,0.9199999999999999,38,0,0,0,1.0,20.23,53.998464220101496,33.5948
CCC(C)C=O,2.6889999,1.2314,6,1,1,0,86.13399999999999,2,0,-0.33,36,0,0,0,0.8,17.07,38.36054158545974,25.518999999999988
OC(CBr)CBr,3.5699999,1.1371,6,1,3,1,217.88799999999998,2,0,0.9199999999999999,38,0,0,0,1.0,20.23,53.998464220101496,33.5948
CCC(=O)CC,1.544,1.3755,6,1,1,0,86.134,2,0,-0.33,36,0,0,0,0.8,17.07,38.36054158545974,25.588999999999988
OC(CCl)CCl,2.207,0.8249,6,1,3,1,128.986,2,0,0.5399999999999999,38,0,0,0,1.0,20.23,46.86990146258213,27.446799999999993
OCC(O)CCl,1.37,-0.4216,6,2,3,2,110.54000000000002,2,0,0.20999999999999996,38,0,0,0,1.0,40.46,41.36086898789646,23.812599999999993
C=CC(=O)OC,3.55,0.34539999999999993,6,2,2,0,86.08999999999999,1,0,-0.79,34,0,0,0,0.25,26.3,36.41954166838577,22.21299999999999
COC(=O)CCl,3.8859999,0.3981999999999999,6,2,3,0,108.52400000000002,1,0,-0.24000000000000005,36,0,0,0,0.6666666666666666,26.3,41.04746881305508,22.735999999999994
O=C1CCCO1,1.283,0.3234,6,2,2,0,86.09,0,1,-0.53,34,1,1,0,0.75,26.3,36.10331354704079,20.192999999999994
O=[N+]([O-])c1ccc(Cl)c([N+](=O)[O-])c1,5.1599998,2.1564000000000005,13,4,7,0,202.55299999999997,2,1,-1.69,68,0,0,1,0.0,86.28,77.04062079137823,44.76080000000001
Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],3.72,1.0852,13,5,7,1,183.123,2,1,-2.18,68,0,0,1,0.0,112.30000000000001,72.07724526150928,44.163199999999996
CCOC(=O)C(C)C,1.729,1.2055,8,2,2,0,116.15999999999998,2,0,-0.53,48,0,0,0,0.8333333333333334,26.3,49.83902892936323,31.470999999999982
C=C(C)C(=O)OCC,2.0699999,1.1256,8,2,2,0,114.14399999999998,2,0,-0.79,46,0,0,0,0.5,26.3,49.14942589717898,31.446999999999985
CC(C)COC(=O)C(C)C,2.4089999,1.8416000000000001,10,2,2,0,144.21399999999997,3,0,-0.53,60,0,0,0,0.875,26.3,62.568913158156434,40.635000000000005
C=C(C)C(=O)OCC(C)C,2.72,1.7617,10,2,2,0,142.19799999999998,3,0,-0.79,58,0,0,0,0.625,26.3,61.87931012597218,40.61100000000001
C=C(C)C(=O)OCCCC,2.73,1.9058,10,2,2,0,142.19799999999998,4,0,-0.79,58,0,0,0,0.625,26.3,61.87931012597218,40.68100000000001
CCC(C=O)CC,2.9460001,1.6215,7,1,1,0,100.161,3,0,-0.33,42,0,0,0,0.8333333333333334,17.07,44.725483699856355,30.13599999999998
O=Cc1ccco1,2.98,1.0920999999999998,7,2,2,0,96.08499999999998,1,1,-1.05,36,0,0,1,0.0,30.21,40.75219659801417,24.095499999999994
O=Cc1cccs1,2.95,1.5606,7,2,2,0,112.15299999999999,1,1,-0.6300000000000001,36,0,0,1,0.0,17.07,45.59823060434883,29.70649999999999
ClC(Cl)(Cl)c1ccccc1,2.73,3.513300000000002,10,0,3,0,195.47600000000003,0,1,0.08999999999999986,54,0,0,1,0.14285714285714285,0.0,74.7061439145386,45.679000000000016
CC(C)c1ccccc1,3.6900001,2.8100000000000014,9,0,0,0,120.19499999999995,1,1,-0.78,48,0,0,1,0.3333333333333333,0.0,56.52622946268678,40.53100000000002
CC(O)c1ccccc1,2.3399999,1.7399,9,1,1,1,122.16699999999996,1,1,-0.8200000000000001,48,0,0,1,0.25,20.23,54.95552110048619,37.07580000000001
CC(=O)c1ccccc1,2.54,1.8892,9,1,1,0,120.15099999999995,1,1,-1.11,46,0,0,1,0.125,17.07,54.32280944833394,36.44650000000001
ClC(Cl)c1ccccc1,3.1099999,3.1628000000000016,9,0,2,0,161.031,1,1,-0.20000000000000007,48,0,0,1,0.14285714285714285,0.0,64.40287768765691,40.88900000000002
O=[N+]([O-])c1ccccc1,3.1400001,1.5948,9,2,3,0,123.11099999999996,1,1,-1.38,46,0,0,1,0.0,43.14,52.08437884199676,33.0964
CC(=O)c1cccc(N)c1,2.1800001,1.4714,10,2,2,1,135.166,1,1,-1.31,52,0,0,1,0.125,43.09,59.662700145346655,40.85890000000001
Cc1cccc([N+](=O)[O-])c1,3.4200001,1.90322,10,2,3,0,137.138,1,1,-1.38,52,0,0,1,0.14285714285714285,43.14,58.44932095639337,37.83340000000001
O=[N+]([O-])c1cc(Br)c(O)c(Br)c1,4.3600001,2.8254,12,3,6,1,296.902,1,1,-0.6200000000000001,64,0,0,1,0.0,63.370000000000005,84.6137078054755,50.16120000000001
O=[N+]([O-])c1ccc(Cl)c(Cl)c1,4.1599998,2.901600000000001,11,2,5,0,192.00099999999998,1,1,-0.8000000000000002,58,0,0,1,0.0,43.14,72.6909112957601,43.11640000000001
Nc1ccc([N+](=O)[O-])cc1N,3.52,0.7592000000000001,11,4,5,2,153.141,1,1,-1.78,58,0,0,1,0.0,95.17999999999999,62.76416023602219,41.9212
Nc1cc([N+](=O)[O-])ccc1O,3.47,0.8825999999999998,11,4,5,2,154.125,1,1,-1.7799999999999996,58,0,0,1,0.0,89.39,62.21850329120548,39.173600000000015
O=Cc1cccc([N+](=O)[O-])c1,3.1099999,1.4073,11,3,4,0,151.12099999999998,2,1,-1.71,56,0,0,1,0.0,60.209999999999994,62.61084305643714,38.48390000000001
CCC(C)c1ccc(O)cc1,3.98,2.9057000000000013,11,1,1,1,150.22099999999998,2,1,-0.98,60,0,0,1,0.4,20.23,67.6854053292794,46.81280000000004
COC(=O)c1ccc(C)cc1,3.23,1.78162,11,2,2,0,150.177,1,1,-1.31,58,0,0,1,0.2222222222222222,26.3,65.80129679223742,42.518500000000024
COC(=O)c1ccc(O)cc1,3.0799999,1.1788,11,3,3,1,152.149,1,1,-1.5099999999999998,58,0,0,1,0.125,46.53,64.23058843003683,39.446300000000015
CCOC(=O)c1ccc([N+](=O)[O-])cc1,3.71,1.7715,14,4,5,0,195.17399999999998,3,1,-1.9099999999999997,74,0,0,1,0.2222222222222222,69.44,80.45427251473724,49.05290000000002
CC(C)c1ccc(O)cc1,3.47,2.515600000000001,10,1,1,1,136.19399999999996,1,1,-0.98,54,0,0,1,0.3333333333333333,20.23,61.32046321488279,42.19580000000002
CC(=O)c1ccc(O)cc1,2.7,1.5948,10,2,2,1,136.14999999999998,1,1,-1.31,52,0,0,1,0.125,37.3,59.11704320052995,38.111300000000014
O=C(O)c1ccc(O)cc1,1.98,1.0903999999999998,10,2,3,2,138.12199999999999,1,1,-1.5099999999999998,52,0,0,1,0.0,57.53,57.54633483832936,35.066100000000006
Cc1ccc([N+](=O)[O-])cc1,3.6500001,1.90322,10,2,3,0,137.138,1,1,-1.38,52,0,0,1,0.14285714285714285,43.14,58.449320956393365,37.83340000000002
O=[N+]([O-])c1ccc(Cl)cc1,3.4300001,2.2481999999999998,10,2,4,0,157.55599999999998,1,1,-1.09,52,0,0,1,0.0,43.14,62.387645068878435,38.106400000000015
Nc1ccc([N+](=O)[O-])cc1,4.1199999,1.177,10,3,4,1,138.126,1,1,-1.58,52,0,0,1,0.0,69.16,57.42426953900948,37.508800000000015
O=[N+]([O-])c1ccc(O)cc1,4.4200001,1.3003999999999998,10,3,4,1,139.10999999999999,1,1,-1.58,52,0,0,1,0.0,63.370000000000005,56.878612594192774,34.76120000000001
COc1ccc(C(C)=O)cc1,2.8699999,1.8978,11,2,2,0,150.177,2,1,-1.31,58,0,0,1,0.2222222222222222,26.3,65.80129679223744,42.99850000000002
CN(C)c1ccc(C=O)cc1,3.23,1.5651,11,2,2,0,149.19299999999998,2,1,-1.31,58,0,0,1,0.2222222222222222,20.310000000000002,66.44758523293392,46.15650000000002
O=[N+]([O-])c1ccc(CBr)cc1,5.3099999,2.4897,11,2,4,0,216.034,2,1,-0.9000000000000001,58,0,0,1,0.14285714285714285,43.14,72.31686856203474,45.72740000000002
O=[N+]([O-])c1ccc(CCl)cc1,4.1799998,2.3335999999999997,11,2,4,0,171.583,2,1,-1.09,58,0,0,1,0.14285714285714285,43.14,68.75258718327504,42.65340000000002
COc1ccc([N+](=O)[O-])cc1,3.54,1.6033999999999997,11,3,4,0,153.137,2,1,-1.58,58,0,0,1,0.14285714285714285,52.370000000000005,63.562866185900255,39.64840000000002
O=[N+]([O-])c1ccc([N+](=O)[O-])cc1,4.3000002,1.503,12,4,6,0,168.108,2,1,-1.98,62,0,0,1,0.0,86.28,66.73735456449656,39.75080000000001
CCOc1ccc([N+](=O)[O-])cc1,3.8299999,1.9935,12,3,4,0,167.164,3,1,-1.58,64,0,0,1,0.25,52.370000000000005,69.92780830029686,44.26540000000002
CCN(CC)CCO,1.505,0.32050000000000006,8,2,2,1,117.192,4,0,-0.08,50,0,0,0,1.0,23.47,51.11802902221197,34.87379999999999
O=Cc1ccccc1,2.8,1.4990999999999999,8,1,1,0,106.12399999999997,1,1,-1.11,40,0,0,1,0.0,17.07,47.95786733393734,31.829499999999992
N#Cc1cccnc1,2.26,0.9532799999999999,8,2,2,0,104.11199999999998,0,1,-1.3599999999999999,38,0,0,1,0.0,36.68,47.4085728963088,28.951999999999998
ON=C1CCCCC1,2.204,1.7807,8,2,2,1,113.16000000000001,0,1,-0.53,46,1,1,0,0.8333333333333334,32.59,49.20172518381748,32.30649999999999
COc1ccccc1,2.9000001,1.6952,8,1,1,0,108.13999999999997,1,1,-0.9800000000000001,42,0,0,1,0.14285714285714285,9.23,48.90989046340045,32.99399999999999
CSc1ccccc1,3.1800001,2.4085,8,1,1,0,124.20799999999996,1,1,-0.43000000000000005,42,0,0,1,0.14285714285714285,0.0,53.91945525925882,38.22300000000001
CC1(C)OCC(CO)O1,1.21,0.13020000000000004,9,3,3,1,132.159,1,1,-0.12,54,1,1,0,1.0,38.69,54.57945465749312,31.98979999999998
CC(C)(O)Cc1ccccc1,2.5899999,2.0,11,1,1,1,150.221,2,1,-0.8200000000000001,60,0,0,1,0.4,20.23,67.6854053292794,46.44380000000004
COC(=O)Cc1ccccc1,2.5999999,1.4021,11,2,2,0,150.177,2,1,-1.31,58,0,0,1,0.2222222222222222,26.3,65.80129679223744,42.16200000000003
CC(C)(O)CCc1ccccc1,2.9300001,2.3901000000000003,12,1,1,1,164.24800000000002,3,1,-0.8200000000000001,66,0,0,1,0.45454545454545453,20.23,74.05034744367602,51.06080000000004
BrCCc1ccccc1,3.4200001,2.6240000000000006,9,0,1,0,185.06400000000002,2,1,-0.30000000000000004,48,0,0,1,0.25,0.0,64.02883495393154,43.940000000000026
CCNc1ccccc1,3.0699999,2.1184,9,1,1,1,121.18299999999995,2,1,-0.9800000000000001,48,0,0,1,0.25,12.03,55.71114953189822,40.60570000000001
CCOc1ccccc1,2.8599999,2.0853,9,1,1,0,122.16699999999996,2,1,-0.9800000000000001,48,0,0,1,0.25,9.23,55.274832577797056,37.61100000000001
NC(=S)Nc1ccccc1,3.6099999,1.3421,10,1,3,2,152.22199999999998,1,1,-1.09,52,0,0,1,0.0,38.05,65.0448783617192,46.85010000000001
CCCCc1ccc(N)cc1,4.0700002,2.6114000000000006,11,1,1,1,149.237,3,1,-0.98,60,0,0,1,0.4,26.02,68.23106227409612,49.46640000000003
CCCCCCCCCc1ccc(O)cc1,5.4699998,4.685300000000005,16,1,1,1,220.35600000000002,8,1,-0.98,90,0,0,1,0.6,20.23,99.51011590126248,69.80380000000005
CCCCC1CCC(=O)O1,2.6199999,1.8822,10,2,2,0,142.19799999999998,3,1,-0.53,58,1,1,0,0.875,26.3,61.56308200462721,38.639
CCCCCC1CCC(=O)O1,3.0139999,2.2723000000000004,11,2,2,0,156.225,4,1,-0.53,64,1,1,0,0.8888888888888888,26.3,67.92802411902383,43.256000000000014
CCCCC(CC)CO,3.1670001,2.1951000000000005,9,1,1,1,130.231,5,0,-0.04,56,0,0,0,1.0,20.23,58.088079580801804,40.3918
Cc1ccc(C#N)cc1,2.9000001,1.8667,9,1,1,0,117.151,0,1,-1.29,44,0,0,1,0.125,23.79,54.55386702975889,35.894000000000005
Cc1ccc(C=O)cc1,2.9430001,1.80752,9,1,1,0,120.15099999999998,1,1,-1.11,46,0,0,1,0.125,17.07,54.32280944833394,36.566500000000005
O=Cc1ccc(Cl)cc1,3.4000001,2.1525,9,1,2,0,140.569,1,1,-0.8200000000000001,46,0,0,1,0.0,17.07,58.26113356081901,36.839500000000015
CCc1ccc(C)nc1,2.8199999,1.9524199999999998,9,1,1,0,121.18299999999998,1,1,-0.85,48,0,0,1,0.375,12.89,55.745877443633304,38.35200000000001
COc1ccc(Br)cc1,3.4000001,2.4577,9,1,2,0,187.036,1,1,-0.5000000000000001,48,0,0,1,0.14285714285714285,9.23,62.77743806904181,40.69400000000002
COc1ccc(C)cc1,3.25,2.0036199999999997,9,1,1,0,122.16699999999997,1,1,-0.9800000000000001,48,0,0,1,0.25,9.23,55.274832577797056,37.73100000000001
N#Cc1ccc(C=O)cc1,3.04,1.37078,10,2,2,0,131.134,1,1,-1.62,48,0,0,1,0.0,40.86,58.71538912980265,36.54450000000001
C#CC(O)CCC,3.6570001,0.7806,7,1,1,1,98.14500000000001,2,0,-0.48,40,0,0,0,0.6666666666666666,20.23,44.35742074386786,29.747799999999987
COC(=O)CC#N,1.66,0.07307999999999992,7,3,3,0,99.08900000000001,1,0,-1.04,38,0,0,0,0.5,50.09,41.50172438203874,22.24599999999999
CCOC(=O)CC,2.0550001,0.9595,7,2,2,0,102.133,2,0,-0.53,42,0,0,0,0.8,26.3,43.47408681496662,26.923999999999985
C=COC(=O)CC,2.3469999,1.0831,7,2,2,0,100.11699999999999,2,0,-0.79,40,0,0,0,0.4,26.3,42.78448378278237,26.57999999999999
CCOC(=O)CCl,4.0560002,0.7883,7,2,3,0,122.551,2,0,-0.24000000000000005,42,0,0,0,0.75,26.3,47.412410927451695,27.35299999999999
CCC(C)OC(C)=O,2.3210001,1.3479999999999999,8,2,2,0,116.15999999999998,2,0,-0.53,48,0,0,0,0.8333333333333334,26.3,49.83902892936324,31.518999999999984
CCOC(=O)CC(=O)OCC,2.003,0.5027,11,4,4,0,160.16899999999998,4,0,-1.06,64,0,0,0,0.7142857142857143,52.60000000000001,65.47903837331047,37.883
CCCC(=O)OCC,2.51,1.3496000000000001,8,2,2,0,116.15999999999998,3,0,-0.53,48,0,0,0,0.8333333333333334,26.3,49.83902892936323,31.540999999999983
CCNC(=S)NCC,2.24,0.49030000000000007,8,1,3,2,132.232,2,0,-0.31000000000000005,48,0,0,0,0.8,24.06,55.65752409983694,39.95140000000001
CCOC(=O)CC#N,1.77,0.46318,8,3,3,0,113.116,2,0,-1.04,44,0,0,0,0.6,50.09,47.866666496435336,26.86299999999999
CN(CCO)CCO,1.166,-1.0972000000000002,8,3,3,2,119.16399999999999,4,0,-0.12,50,0,0,0,1.0,43.7,49.547320660011366,31.668599999999984
CCCOC(=O)CCC,2.586,1.7397,9,2,2,0,130.18699999999998,4,0,-0.53,54,0,0,0,0.8571428571428571,26.3,56.20397104375984,36.157999999999994
Cc1ccc(O)c(C)c1,3.1400001,2.0090399999999997,9,1,1,1,122.16699999999999,0,1,-0.98,48,0,0,1,0.25,20.23,54.95552110048619,37.5808
CCCCOC(=O)CCCCC(=O)OCCCC,3.7920001,3.2334000000000023,18,4,4,0,258.3579999999999,11,0,-1.06,106,0,0,0,0.8571428571428571,52.60000000000001,110.03363317408676,70.20200000000006
CCCOC(=O)CC,2.1849999,1.3496000000000001,8,2,2,0,116.15999999999998,3,0,-0.53,48,0,0,0,0.8333333333333334,26.3,49.83902892936323,31.540999999999983
Brc1ccc(Br)cc1,3.6800001,3.2116000000000007,8,0,2,0,235.90599999999998,0,1,0.17999999999999994,42,0,0,1,0.0,0.0,65.16649833077969,41.842000000000006
Cc1ccc(Br)cc1,3.47,2.7575200000000013,8,0,1,0,171.03700000000003,0,1,-0.30000000000000004,42,0,0,1,0.14285714285714285,0.0,57.66389283953493,38.87900000000002
Nc1ccc(Br)cc1,4.0100002,2.0313,8,1,2,1,172.02500000000003,0,1,-0.5000000000000001,42,0,0,1,0.0,26.02,56.63884142215103,38.55440000000001
Cc1ccc(C)cc1,3.25,2.30344,8,0,0,0,106.16799999999999,0,1,-0.78,42,0,0,1,0.25,0.0,50.16128734829017,35.916
Nc1ccc(Cl)cc1,3.05,1.9222,8,1,2,1,127.574,0,1,-0.6900000000000001,42,0,0,1,0.0,26.02,53.07456004339135,35.86440000000002
Cc1ccc(N)cc1,2.95,1.5772199999999998,8,1,1,1,107.156,0,1,-0.98,42,0,0,1,0.14285714285714285,26.02,49.13623593090628,35.5914
C=CC(=O)OCC(C)C,3.29,1.3716,9,2,2,0,128.17099999999996,3,0,-0.79,52,0,0,0,0.5714285714285714,26.3,55.51436801157558,35.99399999999999
COC(=O)CCC(=O)OC,1.943,0.11259999999999981,10,4,4,0,146.142,3,0,-1.06,58,0,0,0,0.6666666666666666,52.60000000000001,59.114096258913875,33.26599999999999
CCCCCC(=O)OC,2.4389999,1.7397,9,2,2,0,130.18699999999998,4,0,-0.53,54,0,0,0,0.8571428571428571,26.3,56.20397104375984,36.157999999999994
CCCCCCC(=O)OC,3.1040001,2.1298000000000004,10,2,2,0,144.214,5,0,-0.53,60,0,0,0,0.875,26.3,62.56891315815645,40.775000000000006
C=CCBr,3.569,1.5673,4,0,1,0,120.97699999999999,1,0,0.21999999999999997,24,0,0,0,0.3333333333333333,0.0,34.64707983007987,23.990999999999993
C=CC=O,4.8899999,0.37129999999999996,4,1,1,0,56.064,1,0,-0.5900000000000001,22,0,0,0,0.0,17.07,24.941054324482277,16.261
C=CCCl,2.0599999,1.4112,4,0,1,0,76.526,1,0,0.02999999999999997,24,0,0,0,0.3333333333333333,0.0,31.082798451320183,20.916999999999994
OCCCl,1.5829999,0.21749999999999997,4,1,2,1,80.51400000000001,1,0,0.24999999999999997,26,0,0,0,1.0,20.23,30.201693121303844,17.805799999999998
CCCI,2.6099999,1.8314,4,0,1,0,169.993,1,0,0.73,26,0,0,0,1.0,0.0,40.7309733776664,29.17799999999999
